cliente_id,ciudad,plan,tipo_contrato,metodo_pago,antiguedad_meses,cargo_mensual,cargo_total,llamadas_soporte,tiene_fibra,satisfaccion,fecha_alta,pais,abandono
CLI-002606,Bogotá,Básico,Mes a mes,Transferencia,54,80.38,4031.79,1,0,3.3,2020-02-20,Colombia,No
CLI-000305,Bogotá,Básico,Dos años,Tarjeta,39,43.7,1554.99,1,1,6.8,2020-06-23,Colombia,No
CLI-002438,Bogotá,Básico,Un año,Tarjeta,49,114.77,5654.94,1,1,,2021-01-08,Colombia,No
CLI-000981,Bogotá,Básico,Un año,Tarjeta,42,71.75,3068.41,1,1,4.7,2022-11-28,Colombia,Sí
CLI-001689,Bogotá,Básico,Mes a mes,Tarjeta,67,114.42,7092.58,4,1,8.6,2019-08-01,Colombia,No
CLI-002705,Bogotá,Estándar,Un año,Débito automático,5,64.36,294.73,2,1,4.4,2019-09-09,Colombia,Sí
CLI-002135,Bogotá,Básico,Dos años,Efectivo,32,60.59,1880.61,1,0,10.0,2021-11-17,Colombia,No
CLI-000919,Medellín,Básico,Un año,Tarjeta,19,71.07,1452.84,2,0,3.6,2020-09-22,Colombia,Sí
CLI-001080,Bogotá,Básico,Mes a mes,Transferencia,60,85.78,5550.68,0,1,6.4,2023-08-25,Colombia,No
CLI-002329,Bogotá,Básico,Mes a mes,Efectivo,2,114.53,249.14,0,0,,2020-09-28,Colombia,Sí
CLI-000582,Bogotá,Estándar,Mes a mes,Efectivo,60,86.5,4914.38,2,0,3.1,2023-08-02,Colombia,No
CLI-001941,Barranquilla,Estándar,Dos años,Débito automático,12,79.97,1027.93,0,1,5.5,2022-02-12,Colombia,No
CLI-001617,Bogotá,Básico,Mes a mes,Tarjeta,57,69.78,4318.71,1,0,4.9,2020-12-12,Colombia,No
CLI-001275,Medellín,Estándar,Dos años,Efectivo,55,69.36,3931.02,3,1,7.2,2019-09-08,Colombia,Sí
CLI-001285,Bucaramanga,,Un año,Transferencia,28,95.49,2779.1,2,0,5.5,2019-10-13,Colombia,Sí
CLI-001195,Cali,Básico,Dos años,Débito automático,38,69.48,2754.14,0,1,7.5,2022-02-27,Colombia,No
CLI-000829,Cali,Básico,Mes a mes,Débito automático,62,94.28,5269.4,1,1,8.1,2020-07-25,Colombia,No
CLI-000992,Bogotá,Estándar,Un año,Tarjeta,39,59.92,2504.96,2,1,6.1,2019-12-13,Colombia,No
CLI-001198,Cali,Básico,Mes a mes,Transferencia,70,46.24,3179.15,1,1,6.1,2022-02-16,Colombia,No
CLI-001196,Bogotá,Básico,Mes a mes,Tarjeta,45,55.35,2534.07,1,1,4.7,2019-04-10,Colombia,Sí
CLI-001825,Bogotá,Estándar,Mes a mes,Efectivo,55,51.49,2682.25,1,0,5.9,2022-10-14,Colombia,No
CLI-001880,Cali,Estándar,Un año,Débito automático,8,29.3,227.08,0,0,5.8,2023-05-02,Colombia,No
CLI-001862,Bogotá,Premium,Mes a mes,Transferencia,22,62.17,1343.65,0,1,6.5,2022-10-11,Colombia,No
CLI-001351,Cali,Estándar,Mes a mes,Transferencia,5,54.14,275.04,0,1,4.0,2022-03-10,Colombia,No
CLI-001528,Cali,Premium,Mes a mes,Débito automático,10,109.65,1202.56,0,1,5.3,2021-12-26,Colombia,No
CLI-001559,Medellín,Básico,Mes a mes,Efectivo,71,79.47,5408.23,0,1,7.2,2022-02-07,Colombia,No
CLI-002428,Bogotá,Estándar,Mes a mes,Débito automático,28,59.66,,2,1,6.2,2021-11-27,Colombia,No
CLI-002262,Bogotá,Básico,Mes a mes,Tarjeta,71,87.41,6144.5,1,0,7.0,2022-02-02,Colombia,No
CLI-000410, bogotá ,Básico,Mes a mes,Efectivo,1,75.89,,2,0,7.4,2020-01-04,Colombia,No
CLI-000676,Bogotá,Premium,Mes a mes,Tarjeta,52,61.21,,4,1,8.6,2023-05-16,Colombia,No
CLI-000298,Bogotá,Básico,Un año,Efectivo,32,126.69,4000.79,0,1,10.0,2021-04-19,Colombia,No
CLI-000926,Medellín,Estándar,Mes a mes,Transferencia,68,54.65,4025.82,1,1,7.6,2022-07-28,Colombia,No
CLI-000023,Medellín,Estándar,Mes a mes,Tarjeta,13,72.86,854.74,1,0,,2022-12-24,Colombia,Sí
CLI-002496,Barranquilla,Básico,Mes a mes,Débito automático,15,19.93,297.14,2,0,7.5,2020-02-17,Colombia,No
CLI-002025,Medellín,Estándar,Mes a mes,Efectivo,6,91.86,531.84,0,1,8.7,2020-06-11,Colombia,No
CLI-000729,Barranquilla,Estándar,Un año,Efectivo,35,120.27,3807.46,1,1,7.3,2019-12-21,Colombia,No
CLI-001622,Bogotá,Estándar,Dos años,Transferencia,1,42.28,43.73,0,1,3.3,2019-11-20,Colombia,No
CLI-001347,Barranquilla,Estándar,Un año,Débito automático,61,113.15,6383.85,2,1,6.2,2021-05-13,Colombia,No
CLI-001308,Medellín,Estándar,Un año,Débito automático,17,113.82,1843.14,0,1,3.2,2022-03-06,Colombia,Sí
CLI-000894,Cali,Básico,Dos años,Efectivo,70,74.94,5638.7,3,0,9.8,2019-02-10,Colombia,No
CLI-000672,Barranquilla,Básico,Mes a mes,Tarjeta,44,128.45,6126.86,0,1,5.1,2019-07-31,Colombia,No
CLI-001673,Barranquilla,Estándar,Mes a mes,Efectivo,20,71.3,1479.39,1,1,7.8,2022-12-25,Colombia,No
CLI-001200, bogotá ,Premium,Mes a mes,Tarjeta,45,81.25,3764.73,3,0,5.1,2022-03-30,Colombia,No
CLI-000182,Barranquilla,Básico,Mes a mes,Efectivo,11,82.58,830.54,1,1,,2023-10-22,Colombia,No
CLI-001750,Barranquilla,Básico,Un año,Efectivo,52,56.29,3087.96,1,0,4.5,2019-01-03,Colombia,No
CLI-002968,Medellín,Premium,Dos años,Débito automático,17,35.24,589.88,1,1,,2023-09-16,Colombia,No
CLI-000294,Bogotá,Básico,Mes a mes,,24,55.86,1224.96,0,0,6.6,2023-08-27,Colombia,No
CLI-000202,Medellín,Básico,Mes a mes,Tarjeta,65,42.5,2819.84,1,1,6.9,2019-07-23,Colombia,No
CLI-002216,Barranquilla,Básico,Dos años,Tarjeta,28,119.34,3603.99,1,0,5.5,2020-02-27,Colombia,No
CLI-000127,Medellín,Estándar,Dos años,Débito automático,6,18.0,,1,0,8.0,2022-10-30,Colombia,No
CLI-000532,Bucaramanga,Estándar,Un año,Transferencia,12,83.63,970.98,2,1,5.9,2019-01-03,Colombia,No
CLI-001432,Bogotá,Premium,Un año,Débito automático,14,80.54,1239.17,3,0,7.9,2020-07-13,Colombia,No
CLI-000200,Bogotá,Básico,Un año,Tarjeta,69,73.22,5124.27,1,0,7.8,2022-10-20,Colombia,No
CLI-001498,Barranquilla,Básico,Mes a mes,Tarjeta,56,72.84,3825.62,2,1,8.2,2020-08-08,Colombia,No
CLI-002113,Cali,Estándar,Mes a mes,Tarjeta,65,79.08,5265.57,1,1,7.8,2019-06-04,Colombia,No
CLI-002005,Medellín,Básico,Mes a mes,Débito automático,57,82.29,4391.07,2,1,7.7,2021-04-05,Colombia,Sí
CLI-000693,Medellín,Básico,Un año,Transferencia,67,48.83,3598.16,0,0,8.0,2022-08-24,Colombia,No
CLI-000935,Medellín,Estándar,Dos años,Transferencia,32,47.81,1383.19,1,0,6.9,2023-01-14,Colombia,No
CLI-000687,Bogotá,Básico,Mes a mes,Tarjeta,29,46.43,,0,1,5.9,2020-03-27,Colombia,No
CLI-000818,Medellín,Premium,Dos años,Efectivo,8,117.15,859.94,1,1,6.2,2023-06-07,Colombia,No
CLI-000217,Barranquilla,Premium,Un año,Efectivo,6,94.71,547.0,1,1,4.0,2021-10-23,Colombia,No
CLI-002855,Cali,Básico,Un año,Transferencia,52,69.28,3556.16,0,1,5.6,2023-08-26,Colombia,No
CLI-001278,Bucaramanga,Premium,Dos años,Transferencia,55,64.12,3384.36,2,1,7.1,2021-03-01,Colombia,No
CLI-000153,Barranquilla,Estándar,Mes a mes,Débito automático,66,68.94,4572.84,2,0,6.7,2020-07-21,Colombia,No
CLI-002883,Bogotá,Básico,Dos años,Tarjeta,40,67.97,2926.51,0,1,,2021-04-04,Colombia,No
CLI-001842,Cali,Básico,Dos años,Efectivo,7,121.54,,0,1,10.0,2019-03-18,Colombia,No
CLI-002132,Bogotá,Básico,Dos años,Tarjeta,70,103.68,7368.04,3,1,5.4,2023-06-23,Colombia,No
CLI-000966,Bogotá,Básico,Mes a mes,Tarjeta,42,98.34,3979.66,0,1,8.1,2022-12-18,Colombia,No
CLI-000479,Cali,,Dos años,Débito automático,48,53.07,2769.4,1,0,5.2,2022-09-29,Colombia,No
CLI-001283,Cali,Premium,Un año,Efectivo,28,49.21,1343.81,2,1,4.7,2019-01-14,Colombia,Sí
CLI-001605,Cali,Estándar,Mes a mes,Transferencia,9,62.75,545.26,4,1,3.8,2023-08-22,Colombia,Sí
CLI-002067,Bogotá,Básico,Mes a mes,Transferencia,52,79.62,4265.04,2,1,7.9,2019-04-08,Colombia,No
CLI-001667,Barranquilla,Básico,Dos años,Débito automático,54,68.93,3524.37,3,0,5.3,2022-09-11,Colombia,No
CLI-002876,Bogotá,Premium,Mes a mes,Tarjeta,37,48.63,1750.07,0,0,8.1,2022-11-20,Colombia,No
CLI-001151,Bogotá,Básico,Un año,Débito automático,27,28.3,711.62,3,1,10.0,2020-07-05,Colombia,No
CLI-000813,Medellín,Premium,Dos años,Tarjeta,49,85.78,3871.3,1,1,6.2,2021-01-07,Colombia,No
CLI-002751,Bucaramanga,Estándar,Mes a mes,Efectivo,18,70.85,1331.65,5,1,1.9,2020-10-09,Colombia,Sí
CLI-001555,Cali,Básico,Mes a mes,Débito automático,33,94.68,3225.07,0,1,10.0,2021-07-07,Colombia,No
CLI-000251,Cali,Básico,Mes a mes,Transferencia,13,55.48,778.88,0,1,9.4,2023-06-10,Colombia,No
CLI-000844,Bucaramanga,Básico,Dos años,Tarjeta,3,59.13,168.61,1,1,8.0,2022-04-23,Colombia,No
CLI-002806,Bogotá,Estándar,Mes a mes,Débito automático,69,58.06,3711.28,2,0,2.9,2023-06-08,Colombia,No
CLI-001265,Bogotá,Básico,Un año,Transferencia,17,55.37,923.41,3,0,5.7,2020-05-13,Colombia,Sí
CLI-001009,Medellín,Básico,Mes a mes,Efectivo,53,86.55,,1,1,8.7,2022-07-11,Colombia,No
CLI-000328,Cali,Básico,Un año,Tarjeta,3,30.2,81.81,1,1,5.0,2021-09-06,Colombia,No
CLI-000968,Cali,Básico,Mes a mes,Débito automático,23,55.58,1164.41,3,1,6.9,2020-02-05,Colombia,No
CLI-000950,Bucaramanga,Estándar,Mes a mes,Débito automático,20,56.61,1223.49,0,1,,2022-04-04,Colombia,No
CLI-002361,Bogotá,Básico,Mes a mes,Efectivo,47,93.97,4718.28,0,1,9.9,2019-08-10,Colombia,No
CLI-000973,Medellín,Básico,Mes a mes,Tarjeta,34,44.54,1521.44,0,1,6.7,2021-12-04,Colombia,No
CLI-001897,Bogotá,,Un año,Transferencia,41,54.46,2313.92,0,0,8.0,2020-04-26,Colombia,No
CLI-000188,Bogotá,Premium,Un año,Tarjeta,28,99.24,2929.9,0,0,10.0,2023-05-21,Colombia,No
CLI-000247,Bogotá,Básico,Mes a mes,Efectivo,54,58.66,2983.2,1,1,6.6,2023-11-03,Colombia,No
CLI-002148,Bogotá,Estándar,Mes a mes,Débito automático,67,106.7,6611.84,1,1,5.6,2022-09-23,Colombia,No
CLI-002545,Bogotá,Estándar,Mes a mes,Débito automático,58,105.74,5856.42,2,1,7.1,2019-10-10,Colombia,No
CLI-002961, bogotá ,Básico,Un año,Débito automático,66,98.91,,0,1,4.9,2019-04-20,Colombia,No
CLI-002150,Barranquilla,Básico,Un año,Transferencia,61,69.03,4324.65,1,0,9.7,2021-03-07,Colombia,No
CLI-002359,Medellín,Estándar,Mes a mes,Efectivo,45,109.01,4653.08,2,0,7.9,2022-09-23,Colombia,Sí
CLI-001327,Medellín,Estándar,Mes a mes,Débito automático,49,70.27,3151.05,2,0,,2022-12-26,Colombia,No
CLI-002083,Bogotá,Básico,Mes a mes,Transferencia,24,66.15,1484.66,1,1,7.8,2021-12-13,Colombia,Sí
CLI-000284,Bogotá,Básico,Un año,Efectivo,35,37.2,1408.38,1,1,8.4,2023-04-11,Colombia,No
CLI-002349,Cali,Estándar,Mes a mes,Débito automático,15,67.53,932.38,2,0,5.8,2021-11-11,Colombia,Sí
CLI-000158,Cali,Básico,Mes a mes,Tarjeta,40,25.58,963.72,1,1,7.3,2023-02-23,Colombia,No
CLI-002336,Bogotá,Estándar,Un año,Tarjeta,39,65.72,2319.77,0,0,6.9,2021-04-13,Colombia,No
CLI-001506,Barranquilla,Básico,Un año,Tarjeta,18,30.0,575.27,2,1,5.2,2022-11-07,Colombia,No
CLI-000904,Medellín,Premium,Mes a mes,Efectivo,63,82.01,5106.99,1,1,,2022-04-07,Colombia,No
CLI-001346,Bogotá,Básico,Mes a mes,Tarjeta,71,72.72,5275.24,0,1,8.3,2023-05-15,Colombia,No
CLI-001270,Bogotá,Estándar,Mes a mes,Tarjeta,4,38.39,159.65,1,1,6.7,2019-03-09,Colombia,No
CLI-002435,Bogotá,Estándar,Mes a mes,Efectivo,32,85.69,2622.65,1,1,9.3,2021-07-12,Colombia,No
CLI-000976,Barranquilla,Estándar,Mes a mes,Débito automático,17,46.05,768.0,0,1,7.6,2022-08-15,Colombia,No
CLI-002197,Medellín,Premium,Un año,Débito automático,21,64.18,1233.03,0,0,8.0,2023-04-04,Colombia,No
CLI-001646, bogotá ,Estándar,Un año,Débito automático,21,71.12,1522.96,1,1,,2019-08-16,Colombia,Sí
CLI-001680,Bucaramanga,Básico,Mes a mes,Tarjeta,37,119.3,4475.17,1,1,8.9,2023-10-29,Colombia,No
CLI-002671,Medellín,Premium,Mes a mes,Transferencia,57,95.43,5161.09,0,0,3.8,2023-04-11,Colombia,Sí
CLI-000123,Bogotá,Estándar,Dos años,Débito automático,47,83.76,,2,1,9.2,2021-06-07,Colombia,No
CLI-002988,Bogotá,Básico,Un año,Transferencia,56,70.48,4105.19,1,0,8.6,2023-05-02,Colombia,No
CLI-001073,Bogotá,Básico,Un año,Tarjeta,54,76.12,3902.89,1,1,6.5,2021-04-04,Colombia,No
CLI-001535,Bogotá,Estándar,Mes a mes,Tarjeta,58,57.87,,0,1,,2020-07-02,Colombia,No
CLI-001305,Cali,Básico,Un año,Transferencia,44,56.45,2262.33,2,1,3.1,2020-10-27,Colombia,No
CLI-002481,Bucaramanga,Estándar,Un año,Tarjeta,47,72.88,3462.3,2,1,5.9,2019-08-19,Colombia,No
CLI-002577,Medellín,,Un año,Efectivo,20,124.97,2582.89,1,1,7.0,2020-01-11,Colombia,No
CLI-000418,Medellín,Básico,Un año,Transferencia,9,115.22,1018.4,1,1,6.4,2019-12-22,Colombia,Sí
CLI-002832,Barranquilla,Estándar,Mes a mes,Débito automático,57,30.65,1628.51,4,1,7.0,2019-10-16,Colombia,No
CLI-000870,Medellín,Básico,Mes a mes,Tarjeta,3,94.99,279.49,1,0,7.1,2020-02-05,Colombia,Sí
CLI-002490,Barranquilla,Premium,Un año,Transferencia,26,69.0,1669.14,0,1,7.7,2022-06-21,Colombia,No
CLI-001031,Bogotá,Básico,Mes a mes,Efectivo,35,90.38,3328.84,2,0,6.7,2019-07-22,Colombia,Sí
CLI-000127,Medellín,Estándar,Dos años,Débito automático,6,18.0,,1,0,8.0,2022-10-30,Colombia,No
CLI-002222,Bogotá,Básico,Un año,Débito automático,11,84.04,919.89,0,0,,2023-03-10,Colombia,No
CLI-000757,Barranquilla,Premium,Dos años,Transferencia,53,70.28,4055.34,3,0,8.6,2022-03-08,Colombia,No
CLI-001999,Barranquilla,Estándar,Un año,Efectivo,20,64.31,1207.6,3,1,4.3,2019-01-28,Colombia,No
CLI-001702,Medellín,Básico,Un año,Transferencia,13,83.67,1095.38,1,1,,2020-01-30,Colombia,No
CLI-001543,Bogotá,Básico,Dos años,Transferencia,7,119.15,,3,0,5.8,2023-02-24,Colombia,No
CLI-001157,Barranquilla,Básico,Mes a mes,Tarjeta,9,69.81,594.77,1,1,8.0,2022-05-27,Colombia,No
CLI-001109,Bogotá,Estándar,Dos años,Débito automático,67,24.76,1629.67,3,0,7.6,2023-06-06,Colombia,No
CLI-000068,Barranquilla,Estándar,Un año,Efectivo,27,65.74,1678.41,0,1,5.9,2019-08-23,Colombia,No
CLI-002305,Barranquilla,Básico,Un año,Débito automático,66,68.37,4308.73,2,1,10.0,2020-09-26,Colombia,No
CLI-000333,Bogotá,,Dos años,Débito automático,23,76.85,1640.4,1,0,8.4,2021-10-14,Colombia,No
CLI-001593,Cali,Estándar,Dos años,Efectivo,28,47.41,1447.55,2,0,9.9,2020-12-14,Colombia,No
CLI-000337,Bogotá,Básico,Un año,Débito automático,69,61.82,4308.5,2,0,10.0,2021-12-12,Colombia,No
CLI-000913,Bogotá,Estándar,Mes a mes,Débito automático,27,67.13,1744.83,1,0,8.8,2019-09-21,Colombia,Sí
CLI-001576,Bogotá,Básico,Mes a mes,Efectivo,23,82.17,1857.75,4,1,3.5,2022-05-24,Colombia,Sí
CLI-001537,Cali,Básico,Un año,Débito automático,11,39.75,,1,0,6.3,2023-06-18,Colombia,Sí
CLI-002194,Bogotá,Estándar,Un año,Débito automático,16,87.98,1526.0,3,1,,2019-05-23,Colombia,Sí
CLI-000473,Bogotá,Básico,Un año,Transferencia,31,48.42,,1,1,3.3,2021-01-18,Colombia,No
CLI-000902,Bogotá,Básico,Mes a mes,Efectivo,4,45.05,172.21,1,1,6.9,2019-12-26,Colombia,No
CLI-001407,Bucaramanga,Estándar,Un año,Transferencia,25,82.75,2162.15,3,0,6.7,2021-04-21,Colombia,No
CLI-000866,Medellín,Básico,Mes a mes,Débito automático,50,82.92,4046.46,1,0,6.8,2021-09-11,Colombia,Sí
CLI-001536,Barranquilla,Estándar,Un año,Efectivo,3,50.84,155.18,2,0,7.2,2020-01-15,Colombia,Sí
CLI-000885,Bogotá,Estándar,Mes a mes,Débito automático,58,90.29,5456.79,2,0,9.4,2022-03-25,Colombia,No
CLI-000478,Barranquilla,Estándar,Mes a mes,Débito automático,2,40.95,75.43,2,0,7.3,2023-10-24,Colombia,Sí
CLI-001330,Medellín,Estándar,Un año,Efectivo,25,58.76,1441.11,1,0,8.2,2021-02-12,Colombia,No
CLI-001567,Cali,Premium,Mes a mes,Tarjeta,69,88.39,,0,0,4.4,2022-12-11,Colombia,No
CLI-001343,Barranquilla,Básico,Mes a mes,Efectivo,9,91.86,843.18,0,1,5.7,2020-12-21,Colombia,Sí
CLI-000742,Barranquilla,Básico,Mes a mes,Transferencia,55,65.58,3339.96,2,0,7.3,2019-09-30,Colombia,No
CLI-002824,Medellín,Estándar,Mes a mes,Débito automático,70,58.41,4484.83,1,1,8.0,2019-01-18,Colombia,No
CLI-001341,Cali,Básico,Mes a mes,Tarjeta,38,63.51,2557.71,1,1,10.0,2021-10-16,Colombia,No
CLI-002676,Cali,Básico,Un año,Efectivo,43,54.77,2358.67,0,1,,2019-05-17,Colombia,No
CLI-000133,Cali,Básico,Mes a mes,Efectivo,7,65.65,468.8,2,1,3.2,2019-06-22,Colombia,Sí
CLI-002829,Bogotá,Premium,Un año,Efectivo,45,66.74,3283.54,3,1,5.0,2020-11-27,Colombia,No
CLI-002834, bogotá ,,Mes a mes,Débito automático,39,102.03,4012.1,1,1,7.5,2019-09-03,Colombia,Sí
CLI-001629,Bogotá,Premium,Un año,Transferencia,28,73.85,2249.88,0,1,,2022-02-21,Colombia,No
CLI-002297,Bucaramanga,Básico,Mes a mes,Efectivo,12,65.03,788.5,3,1,,2022-01-07,Colombia,No
CLI-001150,Bogotá,Básico,Mes a mes,Efectivo,61,36.73,2263.41,0,0,8.4,2022-07-30,Colombia,No
CLI-002791,Barranquilla,,Mes a mes,Efectivo,67,63.31,4144.29,1,1,6.6,2023-07-24,Colombia,No
CLI-002574,Medellín,Estándar,Mes a mes,Efectivo,28,84.87,2544.13,2,1,8.4,2020-05-04,Colombia,Sí
CLI-000257,Cali,Estándar,Mes a mes,Efectivo,49,55.41,2777.66,0,0,8.4,2023-05-28,Colombia,No
CLI-000634,Barranquilla,Estándar,Mes a mes,Transferencia,27,90.47,2315.82,0,1,7.5,2020-06-20,Colombia,No
CLI-002454,Medellín,Premium,Mes a mes,Débito automático,34,36.99,1246.61,3,0,6.9,2022-06-01,Colombia,No
CLI-000778,Barranquilla,Estándar,Mes a mes,Débito automático,9,67.75,580.41,1,1,7.9,2020-04-24,Colombia,Sí
CLI-002414,Bucaramanga,Estándar,Un año,Transferencia,43,39.7,1809.53,1,1,4.9,2021-10-05,Colombia,No
CLI-000558,Bogotá,Premium,Mes a mes,Transferencia,63,53.49,3098.04,4,0,8.2,2022-01-09,Colombia,No
CLI-002826,Cali,Básico,Dos años,Tarjeta,60,112.31,7004.64,1,1,6.2,2021-05-14,Colombia,No
CLI-001986,Bogotá,Básico,Mes a mes,Transferencia,57,61.78,3795.18,2,0,4.7,2019-04-23,Colombia,No
CLI-000262, bogotá ,Premium,Un año,Efectivo,13,35.06,420.61,2,1,5.3,2023-03-13,Colombia,No
CLI-002456,Medellín,Básico,Mes a mes,Transferencia,34,63.9,2363.93,1,0,9.5,2021-09-12,Colombia,No
CLI-002856,Bogotá,,Mes a mes,Débito automático,6,68.68,374.48,3,1,6.6,2020-11-11,Colombia,Sí
CLI-001890,Medellín,Premium,Un año,Transferencia,32,47.07,1394.51,2,1,6.8,2023-02-14,Colombia,No
CLI-002078,Bogotá,Básico,Mes a mes,Transferencia,32,61.63,1948.4,1,1,5.2,2019-07-28,Colombia,No
CLI-002473,Medellín,Estándar,Mes a mes,Transferencia,30,78.78,2201.43,1,0,,2020-02-29,Colombia,Sí
CLI-000209,Medellín,Básico,Mes a mes,Débito automático,19,77.05,1355.51,2,1,7.9,2019-04-15,Colombia,No
CLI-002719,Bogotá,Básico,Un año,Efectivo,42,18.0,808.5,2,0,9.0,2021-10-23,Colombia,No
CLI-001914,Bogotá,Estándar,Dos años,Efectivo,56,55.4,3366.52,1,1,5.5,2023-03-20,Colombia,No
CLI-001607,Cali,Estándar,Mes a mes,Tarjeta,11,76.41,823.44,2,0,7.1,2023-08-01,Colombia,Sí
CLI-001021,Bogotá,Estándar,Mes a mes,Tarjeta,4,115.41,474.52,0,0,5.3,2021-10-04,Colombia,Sí
CLI-002718,Bogotá,Estándar,Un año,,49,78.42,3839.5,0,1,5.4,2022-02-12,Colombia,No
CLI-001404,Cali,Básico,Mes a mes,Tarjeta,23,146.49,3381.7,3,0,8.0,2020-10-30,Colombia,No
CLI-002882,Medellín,Básico,Mes a mes,Transferencia,17,98.04,1591.3,0,0,10.0,2022-03-03,Colombia,Sí
CLI-000210,Bogotá,Estándar,Mes a mes,Efectivo,56,52.53,2982.7,0,1,10.0,2020-09-10,Colombia,No
CLI-000154,Cali,Premium,Un año,Transferencia,21,71.96,1559.07,2,1,8.8,2019-04-02,Colombia,No
CLI-002357,Cali,Estándar,Mes a mes,Tarjeta,30,68.43,2212.34,1,1,4.6,2021-08-22,Colombia,Sí
CLI-001591,Bogotá,Estándar,Mes a mes,Tarjeta,53,94.9,4713.13,1,0,9.1,2021-05-17,Colombia,No
CLI-001148, bogotá ,Básico,Mes a mes,Tarjeta,55,65.09,3541.18,4,1,7.1,2022-11-13,Colombia,No
CLI-001968,Bogotá,Básico,Mes a mes,Transferencia,34,83.13,2834.26,1,0,8.2,2023-12-01,Colombia,No
CLI-001634,Bogotá,Estándar,Un año,Débito automático,63,50.4,3072.5,1,1,,2022-05-02,Colombia,Sí
CLI-000598,Bogotá,Básico,Mes a mes,Transferencia,56,24.74,1445.67,2,1,9.1,2023-02-12,Colombia,No
CLI-001932, bogotá ,Básico,Dos años,Débito automático,35,26.83,901.7,1,1,4.6,2019-07-19,Colombia,No
CLI-001657,Bogotá,Básico,Mes a mes,Transferencia,61,53.33,3473.52,1,0,9.1,2023-06-29,Colombia,No
CLI-000681,Cali,Estándar,Mes a mes,Tarjeta,52,67.63,3168.86,4,1,7.2,2019-07-05,Colombia,No
CLI-001566, bogotá ,Estándar,Un año,Transferencia,33,70.33,2156.84,0,1,7.5,2022-03-17,Colombia,No
CLI-001329,Cali,Estándar,Dos años,Transferencia,48,55.58,2455.03,3,1,7.2,2022-12-10,Colombia,No
CLI-002088,Bucaramanga,Estándar,Mes a mes,Efectivo,48,96.22,5024.71,1,1,1.2,2019-02-26,Colombia,No
CLI-001519,Medellín,Estándar,Dos años,Tarjeta,36,54.75,2084.51,0,0,5.2,2022-08-24,Colombia,No
CLI-002169,Cali,Premium,Mes a mes,Transferencia,67,100.67,6997.01,2,0,7.6,2021-04-20,Colombia,No
CLI-000222,Medellín,Premium,Un año,Tarjeta,33,44.36,1476.03,0,1,7.3,2019-10-09,Colombia,No
CLI-000226,Barranquilla,Básico,Un año,Transferencia,22,86.01,2070.91,1,1,6.0,2020-01-04,Colombia,No
CLI-002904,Barranquilla,Básico,Mes a mes,Efectivo,44,55.09,2365.87,1,0,5.3,2022-08-13,Colombia,Sí
CLI-002680,Cali,Básico,Un año,Efectivo,27,77.63,1962.42,1,1,5.6,2021-07-30,Colombia,No
CLI-001761,Bogotá,Estándar,Un año,Transferencia,28,105.67,3159.92,3,1,6.5,2023-01-18,Colombia,Sí
CLI-001361,Bogotá,Premium,Un año,Tarjeta,6,31.48,170.76,2,0,6.8,2020-09-17,Colombia,No
CLI-002853,Bucaramanga,Básico,Un año,Tarjeta,9,71.09,673.92,1,1,8.6,2021-09-11,Colombia,Sí
CLI-002295,Medellín,Básico,Mes a mes,Transferencia,51,64.31,3021.76,0,1,9.0,2022-08-13,Colombia,No
CLI-001493,Cali,Básico,Un año,Débito automático,3,62.64,196.52,1,0,6.3,2023-07-20,Colombia,No
CLI-002720,Bogotá,Básico,Dos años,Efectivo,12,50.36,599.63,2,0,7.8,2020-10-19,Colombia,No
CLI-002870,Medellín,Premium,Dos años,Tarjeta,15,25.72,348.41,1,0,10.0,2021-10-10,Colombia,No
CLI-002010,Bogotá,Básico,Un año,Transferencia,45,93.41,3949.96,1,0,9.0,2023-07-23,Colombia,No
CLI-000206,Medellín,Estándar,Mes a mes,Débito automático,19,52.59,1039.15,0,1,7.1,2020-05-11,Colombia,No
CLI-001028,Medellín,Estándar,Un año,Débito automático,20,91.2,1652.75,0,1,4.5,2021-08-03,Colombia,No
CLI-002770,Medellín,Básico,Mes a mes,Tarjeta,69,92.62,6149.12,0,1,10.0,2019-11-01,Colombia,No
CLI-002811,Bogotá,Premium,Un año,Efectivo,37,38.22,1405.36,3,1,10.0,2020-08-06,Colombia,No
CLI-001047,Bogotá,Básico,Mes a mes,Efectivo,17,108.04,1758.74,1,1,9.4,2020-09-14,Colombia,No
CLI-000694,Bucaramanga,Estándar,Dos años,Efectivo,68,43.11,2800.31,1,0,7.5,2023-09-10,Colombia,No
CLI-002417,Medellín,Estándar,Mes a mes,Transferencia,44,41.92,1734.04,1,0,10.0,2020-08-03,Colombia,No
CLI-002381,Cali,Premium,Mes a mes,Tarjeta,13,35.43,486.34,0,1,5.5,2021-07-22,Colombia,Sí
CLI-001187,Barranquilla,Premium,Un año,Transferencia,11,111.01,1128.95,0,0,6.5,2022-05-10,Colombia,No
CLI-001370,Bogotá,Básico,Mes a mes,Débito automático,46,132.35,5749.58,0,0,8.9,2020-04-22,Colombia,No
CLI-001908,Bogotá,Estándar,Mes a mes,Débito automático,12,62.92,799.06,0,1,8.5,2021-09-16,Colombia,No
CLI-000017,Medellín,Estándar,Dos años,Efectivo,37,122.4,,0,1,,2019-10-15,Colombia,No
